0.5656-5.7519i,0.41043-4.1739i,0.36951-3.7578i,0.36782-3.7406i,0.33415-3.3982i,0.26839-2.7294i,0.24601-2.5018i,0.2041-2.0756i,0.22942-2.3331i,0.27278-2.774i,0.26905-2.7361i,0.55959-5.6908i,0.20914-2.1269i,0.1364-1.3871i,0.14395-1.4639i,0.088677-0.90181i,0.17703-1.8003i,0.40526-4.1213i,0.15682-1.5948i,0.18058-1.8365i,0.19754-2.0089i,0.2176-2.2129i,0.15148-1.5405i,0,0.22272-2.2649i,0.15348-1.5608i,0.18904-1.9225i,0.25695-2.6131i,0.31646-3.2182i,0.16253-1.6528i,0.16949-1.7236i,0.1168-1.1878i,0.53478-5.4384i,0.30866-3.139i,0.2036-2.0705i,0.14026-1.4264i,0.082006-0.83396i,0.17317-1.7611i,0.19988-2.0327i,0,0.18366-1.8677i,0.13583-1.3813i,0.19578-1.991i,0.39811-4.0486i,0,0.26047-2.6489i,0.11941-1.2143i,0.097026-0.98671i,0.22954-2.3344i,0.25034-2.5458i,0.19694-2.0028i,0.32406-3.2955i,0.21706-2.2074i,0,0.24367-2.478i,0.17938-1.8242i,0.1761-1.7908i,0.23939-2.4345i,0.20131-2.0472i,0.2432-2.4732i,0.23422-2.3819i,0.15506-1.5769i,0.15418-1.5679i,0.035052-0.35647i,0.26696-2.7148i,0.40517-4.1204i,0.18739-1.9056i,0.17992-1.8297i,0.18675-1.8992i,0.18025-1.8331i,0.093265-0.94846i,0.13668-1.39i,0.29817-3.0323i,0.22675-2.306i,0.31816-3.2355i,0.26818-2.7272i,0.18667-1.8983i,0.19903-2.024i,0.14816-1.5067i,0.084687-0.86123i,0.33618-3.4188i,0.27239-2.7701i,0.17754-1.8055i,0.19536-1.9867i,0.22421-2.2801i,0.14528-1.4774i,0.14764-1.5014i,0.18284-1.8594i,0.35486-3.6088i,0.26413-2.6861i,0.20186-2.0528i,0.18116-1.8423i,0.097026-0.98671i,0.14486-1.4731i,0.179-1.8204i,0.19029-1.9352i,0.20714-2.1065i,0.18651-1.8967i,0.15303-1.5563i,0.19844-2.018i,0.15516-1.5779i,0.1845-1.8763i,0.12387-1.2597i,0.035578-0.36181i,0.2008-2.042i,0.2197-2.2342i,0.27793-2.8264i,0.26264-2.671i,0.37992-3.8637i,0.34107-3.4685i,0.24314-2.4726i,0.15447-1.5709i,0.45372-4.6141i,0.32795-3.3351i,0.23603-2.4003i,0.36446-3.7064i,0.19457-1.9786i,0.17125-1.7416i,0.10971-1.1157i,0.10222-1.0395i,0.20403-2.0749i,0.27935-2.8408i,0.25628-2.6063i,0.23357-2.3753i,0.18353-1.8665i,0.17378-1.7673i,0.18157-1.8465i,0.19784-2.0119i,0.2707-2.7529i,0.28533-2.9017i,0.15682-1.5948i,0.24073-2.4482i,0.18551-1.8866i,0.16566-1.6847i,0.18479-1.8792i,0.091853-0.93411i,0.14857-1.5109i,0.1556-1.5824i,0.22544-2.2926i,0.25692-2.6128i,0.26563-2.7013i,0.23752-2.4154i,0.14206-1.4447i,0.20295-2.0639i,0.16998-1.7286i,0.24204-2.4615i,0.15072-1.5327i,0.3083-3.1353i,0.28577-2.9062i,0.023739-0.24142i,0.11861-1.2062i,0,0.11391-1.1584i,0.3134-3.1871i,0.42698-4.3422i,0.2134-2.1702i,0.23462-2.3859i,0.2149-2.1855i,0.43434-4.417i,0.18936-1.9257i
44.971,27.261,58.233,40.8,45.194,36.091,29.216,15.243,23.942,29.413,29.029,89.101,39.237,25.327,27.498,15.217,40.766,70.11,36.401,37.783,44.671,30.884,26.044,12.891,43.085,29.754,37.089,38.984,55.219,26.028,31.786,19.656,96.538,48.176,57.182,31.082,26.339,55.046,26.685,15.971,39.286,29.161,23.382,56.581,20.663,31.642,27.768,9.5389,42.648,36.441,35.495,58.443,36.592,26.567,40.452,34.5,35.037,29.634,32.139,36.424,32.365,24.323,29.377,23.045,52.476,66.569,27.374,40.842,29.798,28.393,24.921,30.592,54.145,47.375,49.094,43.626,28.579,35.374,24.835,15.994,62.768,34.319,27.14,33.609,73.44,29.872,23.207,15.511,59.931,37.921,31.657,34.563,26.18,15.686,30.992,21.248,40.947,26.754,27.272,28.093,31.062,40.819,22.196,42.628,34.409,39.742,45.833,59.343,50.867,43.407,41.045,23.605,87.674,43.782,37.172,46.556,29.524,41.499,34.238,23.025,31.28,30.027,38.113,44.189,26.4,27.194,27.008,17.489,42.886,36.682,32.214,27.532,27.903,28.971,24.892,19.025,37.584,28.432,32.124,43.87,43.695,27.092,30.929,20.269,42.127,35.836,21.81,32.565,40.461,18.843,66.481,16.627,25.259,50.737,48.108,57.575,26.992,32.16,83.628,24.432
44.997,27.98,59.784,40.882,47.12,35.292,30.282,14.713,22.83,30.24,28.919,88.942,38.939,24.716,27.637,15.583,41.087,70.887,38.459,37.524,45.345,30.679,26.421,12.497,42.313,29.458,36.865,39.886,55.027,25.667,31.169,19.911,95.711,48.35,57.788,31.628,27.027,54.664,26.215,16.653,39.795,29.134,23.44,56.591,20.374,31.609,27.64,9.3621,42.35,37.196,36.331,58.683,36.241,27.121,40.538,33.936,34.745,31.482,31.412,36.539,32.65,24.314,29.474,23.473,51.389,67.351,28.024,41.745,29.312,28.009,24.402,30.73,53.874,47.945,49.656,44.376,28.242,35.402,23.623,15.709,63.245,34.282,27.698,33.397,73.809,30.191,22.536,16.176,58.736,38.093,31.358,34.936,26.219,15.053,30.57,21.733,40.387,27.569,27.322,29.658,32.225,39.52,21.349,42.13,33.671,39.164,46.042,60.323,50.785,42.96,41.633,24.204,87.444,44.504,37.42,47.292,30.73,41.168,34.817,23.413,31.597,29.346,38.239,43.8,26.96,26.083,27.322,17.551,41.933,37.513,31.446,28.343,28.928,28.558,24.641,18.601,39.193,27.776,33.312,43.919,43.498,27.381,30.928,19.775,41.757,36.137,20.711,32.78,42.405,19.135,65.856,16.708,25.089,49.346,50.173,56.72,26.834,31.753,83.833,23.286
45.175,28.885,61.236,40.819,49.242,34.842,31.265,14.058,22.039,30.49,29.173,88.304,38.612,23.792,27.846,16.247,41.181,71.451,40.998,37.823,45.697,30.682,26.29,13.234,41.367,29.237,36.89,40.17,54.696,25.469,30.147,19.563,95.315,48.441,58.039,32.023,28.257,54.048,26.05,16.936,40.093,28.729,24.017,56.184,20.808,31.118,27.083,9.4078,42.583,38.165,37.462,59.164,36.19,27.397,40.466,33.476,35.326,33.644,30.009,36.617,32.608,24.924,29.522,23.375,50.51,67.912,29.271,42.701,29.394,27.708,23.65,30.559,53.599,48.186,49.83,45.126,27.829,34.469,22.657,15.283,63.547,34.258,28.383,33,74.564,30.375,22.249,16.781,57.486,38.275,31.054,35.021,26.433,15.232,29.934,22.094,39.603,28.505,27.207,31.291,33.59,37.571,20.49,40.8,32.847,38.388,45.539,61.704,51.127,43.726,42.441,23.82,87.559,45.23,37.733,47.826,32.495,40.734,34.964,22.947,31.973,28.708,38.227,43.154,27.563,24.987,27.536,18.25,40.838,38.442,30.659,29.378,30.235,28.361,24.536,17.934,41.275,27.562,34.279,44.365,43.364,27.724,30.918,19.03,40.62,36.4,19.703,33.274,44.878,19.66,65.694,17.64,24.536,47.928,52.41,55.671,27.063,31.657,83.781,21.4
45.486,29.816,62.517,40.537,51.178,34.65,32.299,13.249,21.679,30.216,29.623,87.299,38.362,22.665,28.188,16.796,41.006,71.707,43.661,38.771,45.69,30.854,25.752,14.736,40.406,28.949,37.114,39.921,54.468,25.402,29.083,18.946,95.313,48.497,58.047,32.213,29.904,53.232,26.37,16.837,40.345,28.183,24.961,55.526,21.916,30.131,26.456,9.8,43.262,39.442,38.751,59.77,36.402,27.569,40.172,33.441,36.811,35.635,28.422,36.855,32.34,25.958,29.611,22.831,49.924,68.24,30.868,43.389,30.158,27.5,23.043,29.97,53.327,47.969,49.644,45.773,27.394,32.919,22.245,14.992,63.712,34.098,29.212,32.417,75.665,30.415,22.611,17.361,56.348,38.308,31.168,34.817,26.752,16.186,29.396,22.171,38.73,29.356,26.959,32.751,34.87,34.995,19.838,39.221,32.084,37.484,44.367,63.512,51.717,45.36,43.293,22.502,87.896,45.808,37.962,48.09,34.719,40.266,34.756,21.643,32.178,28.003,38.223,42.146,28.034,24.26,27.783,19.195,39.649,39.414,30.073,30.313,31.45,28.523,24.381,17.267,43.493,27.72,34.831,44.97,43.436,28.083,30.815,18.037,38.999,36.666,19.019,34.029,47.503,20.388,66.135,18.604,23.763,46.532,54.208,55.102,27.514,31.928,83.552,19.201
45.966,30.735,63.675,40.002,52.641,34.356,33.544,12.245,22.125,29.631,30.082,85.993,38.235,21.571,28.666,17.033,40.629,71.714,46.192,40.145,45.333,31.218,25.008,16.45,39.462,28.487,37.406,39.366,54.598,25.227,28.477,18.481,95.447,48.571,57.999,32.247,31.611,52.343,27.207,16.519,40.693,27.858,25.978,54.83,23.219,28.851,26.11,10.451,44.263,40.914,39.973,60.422,36.663,27.654,39.781,33.881,38.878,37.034,27.263,37.266,32.056,27.389,29.61,21.856,49.518,68.406,32.303,43.764,31.261,27.28,22.765,29.183,53.019,47.38,49.237,46.257,27.026,31.124,22.301,14.875,63.785,33.748,30.146,31.623,76.992,30.314,23.533,17.846,55.497,38.177,31.87,34.495,26.936,17.622,29.249,21.835,38.006,30.052,26.681,33.723,35.788,31.888,19.62,37.902,31.442,36.528,42.81,65.492,52.34,47.277,43.841,20.499,88.189,46.112,37.997,48.152,37.088,39.871,34.373,19.567,32.257,27.214,38.176,40.903,28.297,24.056,28.024,20.033,38.754,40.283,29.891,30.909,32.385,29.041,24.012,16.788,45.483,28.039,34.79,45.588,43.714,28.548,30.543,16.871,37.366,36.95,19.185,34.795,49.835,21.281,67.072,19.277,22.917,45.199,55.155,55.328,28.051,32.454,83.091,17.211
46.6,31.669,64.776,39.281,53.575,33.844,35.053,11.171,23.298,28.995,30.619,84.548,38.146,20.722,29.124,16.979,40.194,71.581,48.338,41.63,44.709,31.841,24.214,17.861,38.887,27.95,37.706,38.824,55.228,25.015,28.442,18.348,95.583,48.703,58.031,32.173,33.006,51.401,28.388,16.061,41.342,27.989,26.846,54.244,24.028,27.45,26.141,11.501,45.37,42.403,40.892,61.036,36.684,27.718,39.505,34.65,41.058,37.468,26.971,37.785,31.75,29.062,29.478,20.583,49.246,68.483,33.338,43.817,32.377,26.887,23.082,28.547,52.71,46.595,48.732,46.567,26.775,29.573,22.657,15.205,63.817,33.188,31.12,30.981,78.33,30.121,24.7,18.189,55.019,37.944,33.073,34.164,26.848,19.116,29.538,21.09,37.529,30.58,26.408,34.058,36.246,28.534,19.875,37.101,31.225,35.657,41.224,67.307,52.936,48.991,43.813,18.158,88.23,46.121,37.815,48.063,39.342,39.548,34.063,17.12,32.051,26.568,38.121,39.657,28.278,24.373,28.106,20.719,38.295,40.791,30.073,31.118,33.011,29.673,23.483,16.626,46.93,28.295,34.273,46.097,44.051,29.248,30.049,15.814,36.086,37.195,20.224,35.611,51.616,22.258,68.205,19.205,22.227,43.929,55.291,56.256,28.627,32.874,82.601,15.651
47.258,32.585,65.837,38.488,54.135,33.048,36.755,10.296,24.919,28.394,31.144,83.101,37.972,20.207,29.454,16.783,39.859,71.431,50.063,42.804,44.019,32.771,23.549,18.794,38.758,27.547,37.952,38.455,56.242,24.761,28.738,18.475,95.71,48.902,58.237,32.085,33.827,50.473,29.747,15.653,42.265,28.618,27.529,53.976,23.948,26.147,26.407,12.612,46.387,43.655,41.345,61.584,36.288,27.685,39.532,35.394,42.859,36.989,27.407,38.229,31.378,30.698,29.156,19.199,48.987,68.469,33.699,43.622,33.337,26.158,23.685,28.458,52.492,45.873,48.338,46.816,26.588,28.458,22.994,16.038,63.83,32.415,32.109,30.352,79.551,29.78,25.749,18.31,54.867,37.588,34.39,33.942,26.501,20.291,30.173,19.976,37.37,31.041,26.065,33.77,36.232,25.512,20.392,37.004,31.467,34.962,39.913,68.604,53.592,50.117,43.077,15.921,87.788,45.976,37.57,47.865,41.222,39.48,33.939,14.866,31.686,26.212,37.863,38.904,28.05,24.932,27.868,21.275,38.484,40.816,30.521,31.086,33.31,30.303,22.995,16.662,47.587,28.387,33.452,46.533,44.246,30.182,29.344,15.147,35.453,37.231,21.964,36.188,52.679,23.284,69.051,18.466,21.893,42.857,55.045,57.376,29.327,32.815,82.287,14.656
47.709,33.492,66.947,37.716,54.545,32.187,38.346,10.081,26.509,28.039,31.605,81.823,37.702,20.049,29.447,16.956,39.759,71.356,51.363,43.384,43.368,33.856,23.03,19.014,39.201,27.549,38.171,38.293,57.424,24.434,29.097,18.519,95.756,49.169,58.587,32.012,34.182,49.517,31.011,15.219,43.353,29.596,28.034,54.005,22.741,25.115,26.48,13.607,47.138,44.594,41.401,62.003,35.604,27.683,39.782,35.751,44.022,35.915,28.069,38.507,30.9,31.94,28.647,17.95,48.758,68.427,33.39,43.248,33.959,25.248,24.172,29.125,52.316,45.535,48.058,47.074,26.58,27.759,23.04,17.174,63.907,31.55,33.056,29.722,80.634,29.142,26.32,18.235,54.975,37.221,35.367,33.791,26.001,20.94,30.833,18.922,37.545,31.412,25.711,32.953,35.953,23.399,21.029,37.459,32.123,34.566,39.205,69.2,54.404,50.377,41.846,14.251,87.004,45.798,37.387,47.604,42.551,39.611,33.954,13.852,31.101,26.454,37.504,38.9,27.791,25.399,27.235,21.824,39.265,40.38,31.016,31.004,33.419,30.69,22.999,16.753,47.343,28.441,32.598,47.007,44.244,31.255,28.586,14.92,35.519,36.885,24.27,36.44,53.083,24.141,69.427,17.509,21.804,41.927,54.95,58.164,30.13,31.969,82.331,13.992
47.796,34.35,67.862,37.001,55.042,31.464,39.546,10.937,27.576,27.829,31.872,81.001,37.408,19.947,29.242,17.361,39.919,71.383,52.233,43.272,42.867,34.811,22.718,18.71,40.112,28.008,38.39,38.253,58.376,24.128,29.124,18.34,95.849,49.396,59.063,32.027,34.228,48.49,32.017,14.892,44.35,30.587,28.468,54.412,20.551,24.445,26.185,14.506,47.54,45.235,41.207,62.296,34.699,27.755,40.196,35.474,44.5,34.782,28.478,38.476,30.358,32.396,28.088,17.069,48.471,68.368,32.584,42.705,34.321,24.292,24.269,30.394,52.285,45.753,47.908,47.34,26.715,27.084,22.766,18.174,64.002,30.792,33.758,28.879,81.552,28.194,26.328,18.179,55.196,36.898,35.736,33.625,25.628,20.825,31.079,18.166,37.92,31.725,25.264,31.79,35.621,23.304,21.614,38.219,32.748,34.62,38.971,69.071,55.429,49.837,40.503,13.361,86.184,45.706,37.432,47.294,43.275,40.064,33.9,14.608,30.442,27.531,36.997,39.74,27.682,25.583,26.418,22.436,40.48,39.604,31.493,31.076,33.38,30.866,23.628,16.765,46.231,28.7,32.074,47.551,44.039,32.195,27.877,15.214,36.039,36.111,26.686,36.221,53.143,24.762,69.337,16.798,21.902,41.154,55.432,58.342,30.859,30.45,82.812,13.704
47.37,35.266,68.277,36.433,55.644,31.06,40.156,12.359,27.921,27.918,31.829,80.868,37.157,19.948,28.846,18.205,40.218,71.448,52.698,42.573,42.52,35.405,22.588,18.129,41.209,28.746,38.8,38.267,58.837,23.75,28.792,17.766,96.002,49.543,59.632,31.997,34.227,47.357,32.595,14.438,45.062,31.263,28.896,55.157,17.875,24.277,25.58,15.13,47.692,45.703,40.946,62.515,33.815,28.005,40.509,34.484,44.401,34.041,28.677,38.124,29.82,31.908,27.535,16.757,48.173,68.341,31.679,41.969,34.796,23.481,23.866,31.836,52.425,46.594,47.88,47.476,26.98,26.11,22.263,18.767,64.137,30.271,34.137,27.852,82.348,27.016,25.828,18.391,55.404,36.787,35.466,33.322,25.424,20.231,30.709,18.023,38.434,31.845,24.899,30.566,35.378,25.475,21.985,39.006,32.947,35.185,39.004,68.346,56.613,48.691,39.471,13.606,85.561,45.726,37.749,47.046,43.474,40.685,33.586,17.28,29.794,29.286,36.671,41.005,27.823,25.403,25.668,23.024,41.888,38.643,32.302,31.239,33.299,30.759,24.87,16.701,44.425,29.384,31.897,48.117,43.75,32.791,27.375,15.835,36.66,35.036,28.854,35.523,53.171,24.886,69.015,16.702,21.999,40.72,56.577,57.932,31.294,28.677,83.581,13.634
46.481,36.495,67.943,36.048,56.189,30.961,40.117,13.931,27.509,28.524,31.434,81.523,37.04,20.026,28.351,19.359,40.542,71.49,52.884,41.692,42.24,35.527,22.691,17.487,42.204,29.471,39.424,38.313,58.786,23.264,28.152,17.133,96.289,49.6,60.382,31.893,34.48,46.032,32.727,14.083,45.302,31.516,29.403,56.241,15.601,24.412,24.842,15.423,47.792,46.115,40.772,62.698,33.173,28.45,40.558,33.006,43.962,33.832,28.675,37.483,29.471,30.574,27.059,16.968,48,68.465,31.015,41.079,35.453,23.118,23.017,33,52.725,47.744,47.879,47.333,27.379,24.543,21.741,18.761,64.34,30.262,34.123,26.605,83.071,25.88,25.131,19.023,55.53,36.992,34.545,32.985,25.255,19.488,29.616,18.49,38.949,31.743,24.809,29.435,35.247,29.584,22.221,39.524,32.475,36.164,39.084,67.247,57.835,47.23,38.929,14.491,85.349,45.733,38.29,46.934,43.348,41.305,32.742,20.812,29.304,31.509,36.727,42.176,28.249,24.972,25.35,23.487,43.235,37.671,33.703,31.379,33.122,30.416,26.443,16.419,42.261,30.479,32.009,48.511,43.574,32.761,27.39,16.516,37.271,33.925,30.469,34.469,53.487,24.461,68.845,17.098,22.155,40.83,58.062,57.202,31.181,27.292,84.317,13.969
45.339,38.169,66.624,35.998,56.331,31.011,39.459,15.146,26.378,29.695,30.817,82.824,37.106,20.218,27.916,20.682,40.773,71.458,52.92,41.064,41.952,35.221,22.914,17.043,42.841,30.056,40.317,38.652,58.364,22.738,27.457,16.773,96.591,49.531,61.46,31.735,34.919,44.628,32.471,13.995,45.034,31.335,30.018,57.695,14.596,24.822,24.224,15.409,48.013,46.459,40.633,62.946,32.786,29.086,40.287,31.488,43.358,34.001,28.893,36.69,29.398,28.758,26.793,17.661,48.145,68.852,30.846,40.124,36.347,23.28,22.04,33.568,53.112,48.709,47.913,46.76,27.803,22.501,21.449,18.186,64.691,30.839,33.888,25.475,83.734,25.112,24.688,19.869,55.509,37.582,33.306,32.661,24.937,19.034,27.956,19.262,39.404,31.365,25.219,28.623,35.056,34.598,22.263,39.459,31.372,37.695,39.078,66.014,58.852,45.833,38.74,15.867,85.453,45.631,38.928,47.077,43.123,41.582,31.489,24.521,29.101,33.777,37.359,42.905,28.762,24.561,25.524,23.74,44.406,36.684,35.911,31.424,32.911,29.818,28.019,15.959,40.03,31.85,32.12,48.694,43.585,32.031,27.902,16.949,37.662,33.082,31.29,33.386,54.2,23.437,68.974,17.538,22.379,41.665,59.512,56.293,30.473,26.903,84.709,14.671
44.171,40.203,64.402,36.324,55.795,31.081,38.437,15.926,24.86,31.225,30.065,84.45,37.288,20.771,27.516,21.939,40.843,71.4,52.913,41.107,41.588,34.744,23.279,16.793,43.011,30.296,41.437,39.163,57.858,22.283,26.956,16.932,96.894,49.423,63.08,31.62,35.491,43.287,31.894,14.352,44.357,30.82,30.77,59.397,15.071,25.366,23.807,15.086,48.471,46.7,40.45,63.341,32.687,29.742,39.813,30.358,42.819,34.269,29.529,35.931,29.638,26.975,26.744,18.71,48.79,69.533,31.141,39.298,37.294,23.984,21.334,33.509,53.464,49.081,48.074,45.794,28.102,20.258,21.572,17.262,65.125,31.917,33.646,24.647,84.393,25.009,24.67,20.658,55.345,38.419,31.973,32.541,24.372,19.212,26.109,20.016,39.694,30.828,26.08,28.18,34.704,39.575,22.198,38.738,30.023,39.454,39.055,64.813,59.625,44.646,38.585,17.458,85.731,45.384,39.572,47.489,42.995,41.289,29.952,27.943,29.367,35.672,38.788,43.006,29.212,24.269,25.973,23.803,45.265,35.636,38.708,31.466,32.741,29.124,29.336,15.451,38.146,33.066,32.2,48.58,43.8,30.661,28.865,16.876,37.7,32.666,31.289,32.71,55.479,22,69.559,17.48,22.541,43.067,60.478,55.47,29.243,27.527,84.577,15.723
43.363,42.284,61.553,36.911,54.506,31.099,37.238,16.388,23.359,32.716,29.458,85.948,37.596,21.56,27.182,22.94,40.761,71.336,52.997,41.849,41.142,34.239,23.438,16.718,42.697,30.349,42.601,39.906,57.436,22.112,26.759,17.58,97.087,49.351,65.168,31.616,35.946,42.28,31.138,15.21,43.38,30.103,31.602,61.212,16.466,25.932,23.507,14.538,49.009,46.888,40.131,63.869,32.869,30.192,39.28,29.95,42.402,34.405,30.389,35.363,30.074,25.71,26.908,19.711,50.006,70.455,31.67,38.685,38.057,25.12,21.14,32.956,53.671,48.577,48.271,44.592,28.134,18.349,22.066,16.376,65.653,33.317,33.784,24.255,85.153,25.665,24.897,20.913,54.96,39.334,30.903,32.625,23.601,19.977,24.562,20.425,39.779,30.326,27.267,27.984,34.294,43.567,22.117,37.245,28.928,41.341,39.165,63.797,60.204,43.881,38.245,19.242,85.997,45.008,40.132,48.013,42.995,40.306,28.491,30.805,29.974,36.737,40.71,42.589,29.452,24.092,26.314,23.678,45.73,34.533,41.584,31.517,32.676,28.353,30.441,15.031,36.7,33.804,32.171,48.253,44.037,28.884,30.053,16.37,37.396,32.67,30.593,32.663,57.229,20.556,70.531,16.866,22.486,44.659,60.696,54.77,27.734,28.694,83.997,16.879
42.954,43.969,58.533,37.548,52.739,31.142,36.048,16.577,22.23,33.633,29.161,86.984,37.95,22.504,26.872,23.401,40.57,71.385,53.216,43.121,40.703,33.972,23.578,16.575,41.901,30.286,43.572,40.794,57.151,22.247,26.886,18.192,97.138,49.31,67.573,31.773,36.238,41.776,30.335,16.26,42.332,29.214,32.289,63.016,17.937,26.625,23.009,13.886,49.475,47.078,39.672,64.474,33.332,30.355,38.838,30.215,42.185,34.409,31.187,34.991,30.576,25.091,27.278,20.408,51.688,71.465,32.198,38.254,38.387,26.369,21.365,32.287,53.707,47.249,48.604,43.395,27.855,17.407,22.804,15.925,66.092,34.656,34.389,24.293,85.991,26.721,25.042,20.545,54.487,39.966,30.265,33.033,22.829,21.065,23.839,20.449,39.557,30.034,28.416,28.101,33.872,46.086,22.162,35.225,28.594,43.173,39.478,63.065,60.723,43.442,37.816,20.877,86.182,44.59,40.607,48.512,43.028,38.84,27.364,33.151,30.893,36.8,42.792,41.753,29.476,23.909,26.31,23.455,45.793,33.421,44.063,31.77,32.777,27.633,31.314,14.989,35.784,33.802,32.189,47.792,44.198,27.162,31.161,15.623,36.791,32.893,29.536,33.494,59.323,19.629,71.801,15.756,22.141,46.035,60.11,54.096,26.302,29.801,83.178,18.107
42.893,44.968,55.743,38.003,51.034,31.383,34.913,16.76,21.763,33.707,29.317,87.349,38.341,23.248,26.607,23.32,40.254,71.598,53.566,44.523,40.444,33.846,23.72,16.437,40.715,30.163,44.106,41.715,56.982,22.664,27.209,18.347,96.98,49.337,69.933,32.006,36.322,41.815,29.457,17.383,41.33,28.148,32.659,64.606,19.258,27.437,22.254,13.264,49.602,47.357,39.164,65.006,34.147,30.212,38.484,30.828,42.141,34.326,31.617,34.718,31.022,24.846,27.714,20.632,53.553,72.367,32.582,37.874,38.209,27.654,21.716,31.861,53.57,45.455,49.02,42.499,27.294,17.677,23.598,16.142,66.212,35.677,35.339,24.535,86.912,27.632,24.869,19.576,53.997,40.169,30.218,33.597,22.426,22.16,23.955,20.053,39.068,30.211,29.25,28.38,33.66,46.96,22.358,32.926,29.181,44.756,39.978,62.642,61.197,43.326,37.237,22.422,86.198,44.217,41.044,48.928,42.973,37.199,26.82,35.102,31.878,35.91,44.6,40.673,29.314,23.561,25.899,23.072,45.584,32.61,45.716,32.187,33.071,27.22,31.878,15.492,35.263,33.126,32.446,47.318,44.057,25.79,31.969,15.156,36.07,33.234,28.41,35.119,61.581,19.517,73.231,14.409,21.37,46.866,59.016,53.361,25.381,30.507,82.42,19.307
42.989,45.175,53.536,38.179,49.945,31.842,33.882,16.765,21.939,32.878,29.927,87.078,38.728,23.616,26.438,22.697,39.847,72.026,53.987,45.669,40.482,33.768,24.128,16.151,39.267,30.047,44.07,42.426,56.817,23.175,27.685,17.924,96.561,49.306,71.903,32.29,36.401,42.299,28.581,18.415,40.515,26.952,32.54,65.693,20.301,28.236,21.345,12.626,49.344,47.782,38.731,65.352,35.368,29.853,38.216,31.355,42.222,34.22,31.504,34.445,31.312,24.681,28.101,20.197,55.341,73.002,32.926,37.392,37.588,28.66,22.022,31.927,53.412,43.749,49.573,41.998,26.592,19.03,24.302,16.769,65.915,36.191,36.347,24.754,87.92,28.151,24.347,18.371,53.634,39.912,30.655,34.207,22.591,23.075,24.649,19.561,38.296,30.727,29.574,28.8,33.781,46.373,22.778,30.907,30.365,45.949,40.456,62.538,61.554,43.352,36.786,23.7,86.11,44.039,41.426,49.278,42.822,35.803,26.791,36.788,32.825,34.336,45.795,39.379,29.061,23.051,25.335,22.538,45.271,32.12,46.492,32.853,33.354,27.165,32.024,16.449,35.049,31.948,32.984,46.952,43.535,25.092,32.626,15.403,35.371,33.731,27.569,37.228,63.628,20.175,74.684,13.252,20.321,46.979,57.778,52.47,25.247,30.692,81.915,20.498
43.004,44.808,52.011,38.021,49.806,32.6,32.741,16.715,22.513,31.537,30.863,86.312,39.068,23.47,26.348,21.738,39.364,72.636,54.464,46.468,40.784,33.529,24.875,15.833,37.719,29.89,43.383,42.86,56.655,23.553,28.291,16.792,95.959,49.219,73.292,32.5,36.527,43.01,27.655,19.512,40.003,25.719,32.034,66.107,21.231,28.988,20.504,12.065,48.762,48.321,38.447,65.456,36.815,29.307,37.969,31.635,42.376,34.207,30.955,34.049,31.322,24.713,28.21,19.334,56.815,73.262,33.308,36.765,36.793,29.331,22.088,32.409,53.34,42.629,50.191,41.906,25.977,21.054,24.935,17.609,65.22,36.169,37.102,24.914,88.91,28.072,23.634,17.351,53.542,39.357,31.466,34.735,23.304,23.624,25.592,19.317,37.455,31.532,29.404,29.329,34.375,44.79,23.369,29.744,31.655,46.634,40.808,62.629,61.606,43.474,36.608,24.585,85.864,44.046,41.737,49.709,42.62,34.893,26.941,38.161,33.64,32.587,46.16,37.98,28.775,22.587,24.99,21.905,45.098,32.128,46.562,33.728,33.521,27.326,31.612,17.619,35.032,30.718,33.557,46.655,42.775,24.964,33.125,16.53,34.907,34.491,27.063,39.411,65.128,21.123,75.998,12.397,19.237,46.608,56.866,51.379,25.919,30.625,81.805,21.453
42.806,44.155,51.022,37.82,50.501,33.53,31.429,16.643,23.109,29.998,31.952,85.328,39.239,23.096,26.363,20.571,38.912,73.412,54.904,46.92,41.193,33.128,25.901,15.578,36.192,29.671,42.4,42.935,56.496,23.793,28.928,15.367,95.236,49.047,74.147,32.659,36.698,43.786,26.743,20.54,39.774,24.566,31.421,65.758,22.256,29.508,20.194,11.59,47.941,48.958,38.457,65.302,38.36,28.631,37.697,31.499,42.515,34.308,30.217,33.566,31.121,24.703,28.038,18.114,57.892,73.132,33.83,36.049,36.072,29.664,21.895,33.095,53.44,42.27,50.808,42.033,25.657,23.38,25.568,18.18,64.375,35.744,37.506,24.834,89.943,27.524,22.96,16.811,53.791,38.701,32.308,35.037,24.257,23.958,26.432,19.622,36.665,32.381,28.985,29.91,35.574,42.749,24.072,29.944,32.719,46.768,40.842,62.739,61.253,43.529,36.699,24.987,85.448,44.268,41.894,50.273,42.657,34.436,27.027,39.072,34.396,31.048,45.723,36.682,28.432,22.446,25.235,21.322,45.23,32.488,46.261,34.842,33.566,27.516,30.658,18.716,35.139,29.814,33.902,46.463,42.041,25.213,33.778,18.174,34.824,35.563,26.858,41.317,65.671,21.781,77,12.063,18.607,46.113,56.553,50.096,27.241,30.448,82.149,22.183
