,1.925,,,10.62897765
,1.95,,,10.59881956
,1.975,,,10.59818113
,2,,,10.6325761
,2.025,,,10.69522376
,2.05,,,10.78592489
,2.075,,,10.88685284
,2.1,,,10.99205615
,2.125,,,11.08054421
,2.15,,,11.14606658
,2.175,,,11.19595055
,2.2,,,11.24334708
,2.225,,,11.3029543
,2.25,,,11.39316841
,2.275,,,11.53086455
,2.3,,,11.70597323
,2.325,,,11.91420851
,2.35,,,12.13835026
,2.375,,,12.3664121
,2.4,,,12.57298171
,2.425,,,12.75380234
,2.45,,,12.90568225
,2.475,,,13.0352805
,2.5,,,13.15039498
,2.525,,,13.24603026
,2.55,,,13.31782314
,2.575,,,13.36525631
,2.6,,,13.39255834
,2.625,,,13.39807299
,2.65,,,13.39809716
,2.675,,,13.40326478
,2.7,,,13.41775683
,2.725,,,13.44527795
,2.75,,,13.48091166
,2.775,,,13.51859506
,2.8,,,13.54713108
,2.825,,,13.55747975
,2.85,,,13.54747624
,2.875,,,13.52066974
,2.9,,,13.49456594
,2.925,,,13.48593085
,2.95,,,13.51948115
,2.975,,,13.6158985
,3,,,13.78219979
,3.025,,,14.01182751
,3.05,,,14.29914249
,3.075,,,14.63170588
,3.1,,,15.00710271
,3.125,,,15.41560848
,3.15,,,15.85601145
,3.175,,,16.32272349
,3.2,,,16.79689375
,3.225,,,17.24662199
,3.25,,,17.64373501
,3.275,,,17.96741268
,3.3,,,18.21589594
,3.325,,,18.40230229
,3.35,,,18.54921071
,3.375,,,18.6796514
,3.4,,,18.80244609
,3.425,,,18.92190463
,3.45,,,19.03171088
,3.475,,,19.12961713
,3.5,,,19.21481643
,3.525,,,19.28783698
,3.55,,,19.35807174
,3.575,,,19.43179633
,3.6,,,19.50964273
,3.625,,,19.59039384
,3.65,,,19.6568608
,3.675,,,19.69512909
,3.7,,,19.69252109
,3.725,,,19.65363424
,3.75,,,19.58486761
,3.775,,,19.51281474
,3.8,,,19.44678023
,3.825,,,19.40623836
,3.85,,,19.3866436
,3.875,,,19.38832211
,3.9,,,19.39658119
,3.925,,,19.39427228
,3.95,,,19.372715
,3.975,,,19.33868041
,4,,,19.31867218
,4.025,,,19.33658279
,4.05,,,19.41483748
,4.075,,,19.57866358
,4.1,,,19.83945986
,4.125,,,20.20413258
,4.15,,,20.65594868
,4.175,,,21.17219868
,4.2,,,21.70792286
,4.225,,,22.22734886
,4.25,,,22.69713231
,4.275,,,23.11785866
,4.3,,,23.49765886
,4.325,,,23.85661305
,4.35,,,24.2201937
,4.375,,,24.60289495
,4.4,,,25.00488994
,4.425,,,25.39204331
,4.45,,,25.73285381
,4.475,,,26.00591716
,4.5,,,26.20249503
,4.525,,,26.33130516
,4.55,,,26.40537839
,4.575,,,26.4494694
,4.6,,,26.47077503
,4.625,,,26.47614523
,4.65,,,26.47361504
,4.675,,,26.46862701
,4.7,,,26.4686874
,4.725,,,26.48562706
,4.75,,,26.52730166
,4.775,,,26.60267295
,4.8,,,26.69302499
,4.825,,,26.79146464
,4.85,,,26.88498366
,4.875,,,26.98388984
,4.9,,,27.10052669
,4.925,,,27.25420059
,4.95,,,27.47098874
,4.975,,,27.77701384
,5,,,28.18253301
,5.025,,,28.69844075
,5.05,,,29.32146989
,5.075,,,30.04706311
,5.1,,,30.85587843
,5.125,,,31.71903941
,5.15,,,32.60681988
,5.175,,,33.46827938
,5.2,,,34.24566358
,5.225,,,34.90328556
,5.25,,,35.40154598
,5.275,,,35.74548738
,5.3,,,35.94326225
,5.325,,,36.02416083
,5.35,,,36.03053439
,5.375,,,36.00709828
,5.4,,,35.98692471
,5.425,,,35.99553428
,5.45,,,36.03730273
,5.475,,,36.10976566
,5.5,,,36.18651089
,5.525,,,36.24659984
,5.55,,,36.26602758
,5.575,,,36.22292119
,5.6,,,36.11559174
,5.625,,,35.95517278
,5.65,,,35.77409615
,5.675,,,35.62879368
,5.7,,,35.58377244
,5.725,,,35.7038046
,5.75,,,36.04875676
,5.775,,,36.65603686
,5.8,,,37.51911126
,5.825,,,38.61233271
,5.85,,,39.87882209
,5.875,,,41.25690521
,5.9,,,42.68658355
,5.925,,,44.09766138
,5.95,,,45.43036011
,5.975,,,46.63748193
,6,,,47.67900178
,6.025,,,48.53604016
,6.05,,,49.20017375
,6.075,,,49.69237346
,6.1,,,50.03568738
,6.125,,,50.26976234
,6.15,,,50.41073896
,6.175,,,50.49315043
,6.2,,,50.5330799
,6.225,,,50.55520788
,6.25,,,50.57327976
,6.275,,,50.60282353
,6.3,,,50.65248414
,6.325,,,50.71701729
,6.35,,,50.78242274
,6.375,,,50.83063489
,6.4,,,50.84859541
,6.425,,,50.83159869
,6.45,,,50.78026169
,6.475,,,50.74173959
,6.5,,,50.75010065
,6.525,,,50.87583978
,6.55,,,51.15206201
,6.575,,,51.65549305
,6.6,,,52.4226671
,6.625,,,53.48515021
,6.65,,,54.84858084
,6.675,,,56.49848165
,6.7,,,58.37496724
,6.725,,,60.41567944
,6.75,,,62.52782305
,6.775,,,64.61649323
,6.8,,,66.59649823
,6.825,,,68.37861235
,6.85,,,69.90448211
,6.875,,,71.1321064
,6.9,,,72.04746993
,6.925,,,72.68401556
,6.95,,,73.05833436
,6.975,,,73.2445722
,7,,,73.29757673
,7.025,,,73.26803999
,7.05,,,73.19615784
,7.075,,,73.10608598
,7.1,,,72.99699458
,7.125,,,72.88200491
,7.15,,,72.74573856
,7.175,,,72.60055033
,7.2,,,72.46281951
,7.225,,,72.34393144
,7.25,,,72.2677694
,7.275,,,72.24448329
,7.3,,,72.309
,7.325,,,72.47803415
,7.35,,,72.79326724
,7.375,,,73.33012771
,7.4,,,74.14922483
,7.425,,,75.31460524
,7.45,,,76.8567305
,7.475,,,78.78521845
,7.5,,,81.04272453
,7.525,,,83.51888186
,7.55,,,86.05260129
,7.575,,,88.47294178
,7.6,,,90.62652698
,7.625,,,92.41510688
,7.65,,,93.7897702
,7.675,,,94.77015461
,7.7,,,95.40816159
,7.725,,,95.77890413
,7.75,,,95.96093108
,7.775,,,96.02725563
,7.8,,,96.0185302
,7.825,,,95.9798153
,7.85,,,95.93940503
,7.875,,,95.9261841
,7.9,,,95.93286891
,7.925,,,95.94115268
,7.95,,,95.91303633
,7.975,,,95.82538803
,8,,,95.69285419
,8.025,,,95.55636045
,8.05,,,95.50820475
,8.075,,,95.66931516
,8.1,,,96.17419068
,8.125,,,97.12541003
,8.15,,,98.56095646
,8.175,,,100.4568216
,8.2,,,102.7037198
,8.225,,,105.1718868
,8.25,,,107.7100504
,8.275,,,110.1821853
,8.3,,,112.4703324
,8.325,,,114.4951524
,8.35,,,116.2215683
,8.375,,,117.6426824
,8.4,,,118.747426
,8.425,,,119.5426096
,8.45,,,120.0584479
,8.475,,,120.3200911
,8.5,,,120.391388
,8.525,,,120.3265674
,8.55,,,120.1938741
,8.575,,,120.0495089
,8.6,,,119.9261472
,8.625,,,119.8531805
,8.65,,,119.8364493
,8.675,,,119.8665899
,8.7,,,119.9140146
,8.725,,,119.9599722
,8.75,,,120.0054146
,8.775,,,120.0549716
,8.8,,,120.1238928
,8.825,,,120.2557213
,8.85,,,120.4899366
,8.875,,,120.893648
,8.9,,,121.5536131
,8.925,,,122.5531263
,8.95,,,123.9611937
,8.975,,,125.7948368
,9,,,128.0049604
,9.025,,,130.4774843
,9.05,,,133.0323337
,9.075,,,135.4712607
,9.1,,,137.6071212
,9.125,,,139.3184609
,9.15,,,140.5662802
