0.29344-2.9842i,0.19532-1.9864i,0.27892-2.8365i,0.24974-2.5397i,0.20703-2.1054i,0.20514-2.0862i,0.12992-1.3212i,0.013422-0.13649i,0.16511-1.6791i,0.22627-2.3011i,0.18288-1.8598i,0.48203-4.902i,0.22726-2.3112i,0.20072-2.0413i,0.13004-1.3224i,0.16046-1.6318i,0.21151-2.151i,0.22611-2.2995i,0.19638-1.9971i,0.23307-2.3703i,0.21258-2.1618i,0.16304-1.658i,0.062239-0.63295i,0.057772-0.58751i,0.19361-1.969i,0.19022-1.9344i,0.24367-2.478i,0.21673-2.204i,0.25153-2.558i,0.12663-1.2877i,0.14691-1.494i,0.13141-1.3364i,0.53361-5.4265i,0.28173-2.8651i,0.20493-2.084i,0.097775-0.99433i,0.13004-1.3224i,0.15052-1.5307i,0.14888-1.514i,0,0.14179-1.442i,0.12663-1.2877i,0.13993-1.423i,0.23168-2.356i,0.18418-1.873i,0.14314-1.4557i,0.17191-1.7483i,0.055462-0.56403i,0.2297-2.336i,0.14228-1.4469i,0.1607-1.6342i,0.33347-3.3912i,0.18786-1.9105i,0.12974-1.3194i,0.21652-2.202i,0.15087-1.5343i,0.13514-1.3743i,0.20911-2.1265i,0.18418-1.873i,0.22134-2.251i,0.15937-1.6207i,0.16027-1.6299i,0.10119-1.029i,0.12853-1.3071i,0.21946-2.2319i,0.16639-1.6921i,0.20098-2.0439i,0.18483-1.8796i,0.15822-1.6091i,0.16998-1.7286i,0.11123-1.1311i,0.1498-1.5234i,0.27983-2.8457i,0.18865-1.9185i,0.22627-2.3011i,0.20168-2.051i,0.19258-1.9584i,0.1419-1.4431i,0.094824-0.96431i,0.093439-0.95024i,0.15268-1.5527i,0.22704-2.3089i,0.17796-1.8097i,0.13093-1.3315i,0.15303-1.5563i,0.15353-1.5614i,0.15233-1.5492i,0.094995-0.96606i,0.2645-2.6899i,0.27566-2.8034i,0.18924-1.9245i,0.17421-1.7717i,0.20374-2.072i,0.18021-1.8327i,0.12853-1.3071i,0.15363-1.5624i,0.11666-1.1864i,0.18928-1.9249i,0.13753-1.3986i,0.17068-1.7358i,0.17563-1.786i,0,0.12743-1.2959i,0.13748-1.3981i,0.13117-1.334i,0.21649-2.2016i,0.23551-2.395i,0.18034-1.8339i,0.50886-5.1749i,0.23842-2.4247i,0.18814-1.9133i,0.13832-1.4066i,0.21381-2.1744i,0.18292-1.8602i,0.206-2.0949i,0.2996-3.0467i,0.16657-1.694i,0.12105-1.231i,0,0.13276-1.3502i,0.17261-1.7554i,0.1559-1.5854i,0.20689-2.104i,0.19847-2.0184i,0.21398-2.1761i,0.19866-2.0203i,0.12157-1.2363i,0.095422-0.9704i,0.20486-2.0833i,0.11029-1.1216i,0.20646-2.0996i,0.16424-1.6703i,0.18133-1.844i,0.14862-1.5114i,0.040864-0.41556i,0.14363-1.4606i,0.14944-1.5198i,0.14255-1.4497i,0.16046-1.6318i,0.24411-2.4825i,0.27932-2.8406i,0.25224-2.5652i,0.20138-2.048i,0.15067-1.5322i,0.14618-1.4865i,0.13572-1.3802i,0.15288-1.5548i,0.19829-2.0165i,0.15614-1.5879i,0.054987-0.5592i,0,0,0.15133-1.5389i,0.3993-4.0607i,0.44285-4.5036i,0.22726-2.3112i,0.25891-2.633i,0.17033-1.7322i,0.14309-1.4552i,0.1202-1.2223i
30.343,30.578,68.318,42.556,43.557,30.335,31.04,12.398,17.13,28.189,44.492,83.903,38.369,32.832,23.981,13.682,37.282,51.77,42.162,44.32,38.292,34.52,22.144,12.145,30.935,29.04,36.028,36.171,64.569,49.588,27.391,10.969,93.013,43.609,63.648,30.766,29.875,36.92,25.439,15.434,24.895,27.277,35.587,68.166,23.979,29.877,21.724,19.483,50.899,33.835,43.285,72.106,40.155,25.966,40.525,26.448,27.917,34.199,30.953,33.651,31.305,31.779,23.984,17.676,41.715,55.969,41.458,52.524,38.175,22.941,18.62,28.213,56.49,42.944,43.893,40.271,29.805,37.275,23.972,16.926,50.16,28.137,42.877,31.312,100.2,25.877,16.314,14.02,50.324,36.561,41.097,31.982,27.567,23.606,23.516,18.5,43.736,36.083,41.244,38.072,37.114,32.776,19.86,10.27,29.769,39.893,42.823,40.879,65.807,43.556,29.883,19.653,79.011,58.445,56.729,70.051,33.956,24.762,20.978,13.241,30.122,52.756,49.775,39.427,29.627,27.647,22.294,15.773,38.545,40.482,41.934,41.327,34.678,22.751,19.687,13.726,30.822,30.841,34.878,45.984,47.191,34.377,31.096,25.03,50.113,38.667,27.394,31.888,40.397,18.316,14.835,13.525,22.112,67.219,74.596,51.397,42.228,42.479,70.495,23.03
30.425,31.557,68.628,42.605,43.472,30.271,32.194,11.261,16.45,28.175,44.723,84.645,38.217,33.109,23.574,14.333,38.183,51.638,42.188,44.413,37.937,34.264,22.354,10.209,31.908,29.568,36.044,35.845,64.993,50.469,27.327,11.964,92.757,44.53,63.335,30.319,30.202,36.019,26.865,13.796,26.19,26.396,36.742,70.035,24.751,29.676,22.379,20.712,51.837,33.325,43.173,70.487,39.853,24.369,41.109,27.357,27.953,34.551,30.838,33.649,31.196,32.38,24.582,19.523,40.315,56.742,42.14,52.077,36.728,22.924,17.593,27.089,56.42,40.563,43.957,41.017,30.191,38.759,25.441,16.293,50.891,28.014,43.994,30.798,100.39,24.703,14.939,13.107,51.859,35.775,40.509,31.87,27.388,24.735,24.622,17.725,43.979,35.598,42.155,39.22,37.214,32.26,19.474,10.645,30.908,39.298,43.908,41.408,65.473,42.278,30.102,19.349,80.105,58.801,54.672,70.845,34.424,24.534,21.116,15.25,29.116,54.019,49.295,39.366,30.553,27.928,22.048,16.173,39.079,40.313,43.236,40.873,35.32,22.19,19.049,14.515,31.175,30.863,34.777,45.708,46.664,35.669,32.878,25.585,51.3,38.67,27.027,31.364,39.974,16.928,15.228,12.065,21.885,67.126,75.026,49.892,41.924,43.92,71.775,22.39
30.826,32.76,69.015,42.705,43.18,30.336,32.999,9.8809,16.32,27.761,44.906,85.55,38.069,32.856,23.055,14.481,39.231,51.38,42.062,44.359,37.591,34.025,22.395,8.1168,33,29.84,36.237,35.743,66.076,50.551,27.071,13.012,92.394,45.302,63.315,30.61,30.369,35.438,27.908,12.439,27.585,25.85,37.994,71.682,25.231,29.167,22.711,20.979,52.663,32.991,43.238,69.1,40.333,22.525,41.931,28.684,28.269,34.764,30.764,33.824,31.19,32.046,24.665,20.529,38.938,57.462,42.473,51.77,35.076,23.742,16.625,25.811,56.662,38.583,44.041,41.731,30.447,40.125,26.449,15.736,51.369,28.034,44.744,30.296,100.53,23.596,13.108,12.318,52.672,35.413,39.972,31.661,27.029,25.737,25.474,16.753,44.098,35.232,42.502,40.304,37.152,32.024,18.667,11.301,31.836,39.017,45.073,41.963,65.5,41.016,31.046,19.538,81.091,58.896,52.808,71.663,34.59,24.477,21.088,17.363,28.611,55.247,48.21,39.525,30.877,27.7,22.207,16.498,39.701,40.104,44.577,40.506,35.826,21.968,18.66,16.126,31.911,30.684,34.832,45.593,46.245,36.328,34.209,25.57,52.313,38.46,27.164,30.903,39.211,15.729,15.995,11.386,21.639,67.644,75.601,48.051,41.146,44.985,72.686,21.432
31.351,34.048,69.341,42.825,42.728,30.609,33.056,8.857,16.711,26.939,45.099,86.442,38.03,32.177,22.589,14.156,39.991,51.068,41.82,44.145,37.303,33.896,22.262,6.1654,34.017,29.807,36.689,35.825,67.341,50.163,26.833,14.221,92.015,45.864,63.62,31.6,30.4,35.321,28.41,11.517,28.797,25.581,39.033,72.677,25.222,28.546,22.67,20.359,53.354,32.954,43.453,68.145,41.27,20.956,42.881,30.062,28.755,34.924,30.914,34.039,31.368,30.95,24.229,20.59,37.755,58.064,42.694,51.697,33.562,24.938,16.083,24.81,57.382,37.19,43.94,42.13,30.46,41.321,26.801,15.423,51.447,28.092,45.314,29.892,100.66,22.728,11.332,11.908,52.962,35.485,39.553,31.383,26.664,26.583,25.894,15.565,44.055,35.151,42.368,41.14,36.817,31.65,17.973,12.052,32.458,39.173,46.042,42.415,65.726,40.065,32.732,19.864,81.818,58.802,51.256,72.612,34.464,24.739,20.856,19.339,28.368,56.016,46.828,39.844,30.704,27.146,23.068,16.703,40.58,39.854,45.761,40.386,36.01,21.939,18.472,18.017,32.952,30.092,34.897,45.68,45.975,36.28,34.744,25.078,53.079,38.034,27.464,30.621,38.282,14.769,16.592,11.203,21.303,68.514,76.167,46.041,40.088,45.874,73.351,20.368
31.797,35.244,69.547,42.794,42.259,31.018,32.386,8.6827,17.272,26.036,45.411,87.122,38.122,31.304,22.181,13.437,40.239,50.759,41.538,43.864,37.045,33.941,21.94,5.6019,34.656,29.542,37.276,36.14,68.229,49.754,26.703,15.452,91.632,46.21,64.15,33.125,30.34,35.743,28.39,11.1,29.589,25.471,39.631,72.847,24.604,27.94,22.238,19.16,53.935,33.359,43.682,67.664,42.142,20.139,43.927,31.062,29.421,35.081,31.354,34.149,31.723,29.376,23.519,19.885,36.898,58.55,43.018,51.738,32.513,25.979,16.414,24.333,58.566,36.405,43.563,42.037,30.252,42.454,26.435,15.379,51.067,28.154,45.906,29.59,100.77,22.221,10.132,12.121,53.141,35.849,39.3,30.952,26.424,27.304,25.927,14.387,43.757,35.419,41.978,41.701,36.242,30.749,17.865,12.711,32.765,39.624,46.608,42.825,65.953,39.511,34.887,20.056,82.32,58.521,50.099,73.657,34.145,25.067,20.361,20.814,28.046,56.209,45.469,40.282,30.175,26.517,24.496,16.863,41.77,39.685,46.754,40.461,35.755,22.028,18.329,19.637,33.994,29.148,34.883,45.98,45.874,35.731,34.268,24.322,53.578,37.492,27.681,30.609,37.647,14.114,16.79,10.948,20.934,69.353,76.627,44.061,39.022,46.753,73.862,19.221
31.972,36.173,69.611,42.461,41.914,31.481,31.223,9.3307,17.895,25.354,45.959,87.434,38.396,30.53,21.883,12.585,39.875,50.565,41.297,43.578,36.816,34.146,21.335,7.3071,34.852,29.228,37.88,36.646,68.397,49.708,26.707,16.62,91.239,46.396,64.776,34.784,30.326,36.458,28.061,11.155,30.037,25.313,39.817,72.369,23.432,27.599,21.729,17.886,54.41,34.187,43.861,67.537,42.595,20.149,44.888,31.59,30.247,35.291,32.005,34.148,32.086,27.882,22.726,18.77,36.434,58.907,43.45,51.795,32.014,26.494,17.645,24.406,59.996,36.254,42.911,41.671,29.859,43.48,25.724,15.417,50.39,28.177,46.511,29.374,100.93,21.968,10.543,12.941,53.41,36.395,39.129,30.549,26.323,27.997,25.672,13.444,43.146,35.932,41.67,41.888,35.678,29.033,18.605,13.141,32.888,40.239,46.674,43.21,66.097,39.305,36.932,20.087,82.663,58.169,49.385,74.763,33.743,25.17,19.44,21.551,27.773,55.971,44.326,40.627,29.506,26.054,26.126,16.939,43.179,39.593,47.598,40.72,34.963,22.063,17.973,20.441,34.901,28.229,34.803,46.493,45.925,34.931,32.955,23.652,53.761,36.863,27.827,30.68,37.746,13.709,16.5,10.484,20.61,69.831,76.924,42.29,38.163,47.708,74.145,18.192
31.873,36.788,69.581,41.837,41.844,31.866,30.063,10.326,18.353,25.223,46.833,87.38,38.912,29.961,21.569,11.969,39.113,50.472,41.171,43.466,36.569,34.526,20.4,9.9538,34.691,29.035,38.293,37.21,68.054,50.036,26.788,17.675,90.817,46.449,65.358,36.339,30.451,37.196,27.599,11.719,30.272,25.02,39.694,71.639,21.935,27.549,21.381,17.088,54.751,35.297,43.994,67.692,42.489,20.792,45.805,31.578,31.222,35.541,32.683,34.13,32.217,26.858,22.026,17.706,36.379,59.157,43.866,51.742,32.04,26.436,19.413,24.915,61.34,36.554,42.087,41.366,29.405,44.296,24.924,15.501,49.591,28.154,47.142,29.153,101.05,22.035,12.217,13.99,53.927,36.91,38.983,30.213,26.467,28.624,25.321,12.668,42.226,36.621,41.489,41.867,35.253,26.745,19.803,13.129,32.887,40.898,46.152,43.716,66.102,39.214,38.511,20.338,82.963,57.895,49.031,75.905,33.302,24.824,18.117,21.422,27.595,55.687,43.381,40.718,29.01,25.829,27.473,17.046,44.613,39.618,48.367,41.065,33.583,21.986,17.643,20.324,35.591,27.875,34.631,46.95,46.164,34.192,31.317,23.383,53.602,36.289,28.052,30.56,38.712,13.526,15.944,9.3279,20.379,69.753,77.09,40.906,37.665,48.613,74.24,17.384
31.598,37.116,69.494,41.116,41.974,31.956,29.537,11.201,18.783,25.565,48.097,86.965,39.652,29.532,21.32,11.784,38.287,50.457,41.205,43.569,36.497,35.039,19.118,12.651,34.311,28.988,38.533,37.732,67.407,50.264,26.8,18.461,90.338,46.389,65.771,37.608,30.746,37.755,27.215,12.673,30.647,24.635,39.496,71.025,20.622,27.903,21.528,16.868,54.93,36.492,44.099,68.053,41.976,21.555,46.627,31.198,32.216,35.883,33.171,34.217,31.981,26.503,21.55,16.934,36.763,59.261,44.104,51.552,32.355,25.911,21.135,25.944,62.302,37.217,41.287,41.337,29.088,44.831,24.352,15.476,48.957,28.025,47.752,28.781,101.05,22.345,14.793,15.092,54.59,37.227,38.808,30.094,26.767,29.095,25.096,12.265,41.161,37.327,41.302,41.756,35.031,24.239,20.969,12.771,32.861,41.481,45.335,44.18,66.008,39.201,39.406,20.997,83.184,57.714,48.92,77.009,32.901,23.969,16.647,20.473,27.744,55.604,42.804,40.477,28.826,25.65,28.293,17.239,45.804,39.748,49.086,41.481,31.883,21.897,17.145,19.352,36.061,28.282,34.533,47.159,46.482,33.698,29.815,23.527,53.045,35.832,28.448,30.504,40.179,13.596,15.476,7.9683,20.335,69.194,77.168,39.955,37.59,49.147,74.1,16.937
31.311,37.358,69.353,40.551,42.267,31.691,30.008,11.873,19.501,26.106,49.74,86.405,40.533,29.078,21.193,11.987,37.747,50.46,41.414,43.811,36.616,35.48,17.746,15.105,33.886,28.988,38.609,38.079,66.911,50.009,26.572,19.009,89.831,46.161,66.013,38.487,31.195,38.006,27.103,13.872,31.236,24.354,39.328,70.808,20.061,28.552,22.05,17.079,54.962,37.449,44.141,68.553,41.362,22.227,47.32,30.645,32.982,36.218,33.511,34.55,31.28,26.748,21.622,16.461,37.45,59.159,44.076,51.348,32.739,25.247,22.318,26.911,62.82,38.084,40.759,41.682,29.023,44.945,24.215,15.306,48.513,28.007,48.315,28.132,100.92,22.91,17.457,16.008,55.188,37.197,38.509,30.162,27.14,29.449,25.033,12.161,40.166,38.037,40.953,41.728,34.835,22.23,21.519,12.061,32.805,41.947,44.407,44.427,65.925,39.164,39.623,22.188,83.241,57.659,49.049,78.017,32.53,22.879,15.49,18.971,28.358,55.738,42.705,39.971,29.065,25.291,28.345,17.434,46.55,39.988,49.739,42.021,30.281,21.671,16.726,18.106,36.421,29.382,34.463,46.846,46.856,33.499,28.8,24.02,52.198,35.579,29.088,30.505,41.815,14.11,15.236,6.8157,20.605,68.345,77.142,39.299,37.874,49.025,73.82,16.541
31.191,37.701,69.156,40.288,42.616,31.119,31.454,12.147,20.687,26.494,51.63,85.807,41.427,28.386,21.182,12.428,37.739,50.367,41.802,44.132,37.026,35.771,16.609,16.943,33.448,28.862,38.581,38.236,66.722,48.961,26.044,19.337,89.382,45.816,66.101,39.119,31.761,37.954,27.333,15.031,32.111,24.31,39.21,71.041,20.45,29.173,22.688,17.361,54.792,38.075,44.145,69.129,40.999,22.688,47.716,30.073,33.355,36.54,33.645,35.011,30.291,27.44,22.14,16.1,38.354,58.898,43.901,51.236,33.081,24.655,22.798,27.804,62.896,38.923,40.53,42.27,29.178,44.583,24.366,15.144,48.16,28.217,48.688,27.292,100.75,23.53,19.954,16.737,55.621,36.692,38.076,30.418,27.534,29.478,24.983,12.542,39.551,38.65,40.382,41.963,34.445,21.196,21.382,11.27,32.943,42.282,43.539,44.233,65.878,39.184,39.433,23.671,83.082,57.598,49.353,78.859,32.271,22.065,15.51,17.384,29.362,55.87,43.27,39.398,29.658,24.53,27.717,17.546,46.86,40.362,50.271,42.625,29.389,21.487,16.38,17.122,36.702,30.496,34.345,45.926,47.142,33.471,28.272,24.67,51.156,35.685,29.819,31.011,42.867,14.932,15.359,6.824,21.081,67.385,77.006,38.744,38.579,48.201,73.522,16.304
31.353,38.192,68.918,40.281,42.957,30.35,33.412,12.307,22.237,26.542,53.545,85.366,42.111,27.443,21.319,12.712,38.133,50.24,42.341,44.424,37.725,35.823,16.298,18.154,33.089,28.442,38.462,38.308,66.761,47.283,25.338,19.513,89.107,45.504,66.15,39.52,32.354,37.777,27.752,15.849,33.093,24.667,39.039,71.586,21.692,29.671,23.171,17.605,54.54,38.238,44.14,69.728,41.059,23.094,47.742,29.668,33.207,36.871,33.686,35.477,29.453,28.261,23.159,15.779,39.331,58.582,43.727,51.408,33.269,24.295,22.613,28.358,62.799,39.563,40.638,42.901,29.444,43.937,24.54,14.912,47.9,28.734,48.766,26.474,100.61,24.246,21.947,17.317,55.845,35.74,37.565,30.734,27.9,29.497,24.819,13.344,39.351,39.256,39.572,42.495,33.847,21.21,20.691,10.801,33.167,42.414,42.871,43.627,65.842,39.448,39.121,24.964,82.62,57.489,49.823,79.23,32.035,22.184,16.968,16.257,30.488,55.796,45.007,38.865,30.393,23.456,26.624,17.433,46.82,40.948,50.536,43.204,29.372,21.588,16.253,16.765,36.885,31.209,34.02,44.615,47.231,33.54,28.077,25.22,50.186,36.068,30.509,32.038,43.055,16.165,15.677,8.469,21.548,66.516,76.742,38.078,39.482,46.782,73.381,16.098
31.739,38.819,68.671,40.358,43.248,29.593,35.494,12.243,23.767,26.281,55.237,85.123,42.412,26.373,21.558,12.842,38.773,50.051,42.982,44.613,38.61,35.686,16.904,18.677,32.893,27.866,38.344,38.239,66.741,45.706,24.797,19.655,89.1,45.382,66.305,39.786,32.829,37.634,28.204,16.321,33.971,25.41,38.622,72.154,23.358,29.851,23.261,17.691,54.302,37.915,44.139,70.207,41.573,23.433,47.336,29.469,32.721,37.003,33.766,35.623,29.102,28.976,24.358,15.297,40.371,58.262,43.802,51.938,33.46,24.102,21.981,28.697,62.712,39.816,40.923,43.368,29.676,43.149,24.602,14.749,47.816,29.495,48.453,25.996,100.61,24.808,23.241,18.044,55.892,34.622,37.041,30.968,28.076,29.439,24.424,14.612,39.516,39.776,38.815,43.193,33.248,21.676,19.655,10.881,33.674,42.362,42.493,42.646,65.759,40.17,38.907,25.746,81.886,57.318,50.449,79.018,31.842,23.468,19.275,16.119,31.54,55.29,48.033,38.464,31.098,22.416,25.386,16.874,46.553,41.801,50.46,43.576,30.112,22.221,16.25,16.889,36.97,31.227,33.487,43.196,47.067,33.611,28.292,25.591,49.423,36.706,30.999,33.523,42.423,17.506,15.977,10.791,21.777,65.834,76.349,37.212,40.593,45.04,73.586,16.211
32.28,39.365,68.433,40.293,43.5,29.072,37.221,12.23,24.951,25.877,56.445,84.979,42.198,25.4,21.867,12.548,39.446,49.767,43.649,44.709,39.448,35.461,18.133,18.644,33.077,27.036,38.15,38.126,66.33,44.926,24.681,19.714,89.412,45.592,66.717,40.016,33.155,37.622,28.436,16.387,34.478,26.271,37.816,72.544,25.001,29.681,23.002,17.734,54.211,37.281,44.239,70.438,42.376,23.747,46.489,29.419,32.208,36.762,33.849,35.288,29.587,29.511,25.479,15.059,41.471,58.082,44.239,52.919,33.648,24.094,21.25,29.069,62.655,39.642,41.214,43.556,29.727,42.422,24.522,14.687,47.951,30.384,47.763,26.1,100.7,25.091,23.759,18.892,55.69,33.748,36.695,31.126,28.029,29.672,23.927,15.959,39.782,40.284,38.369,43.765,32.975,22.173,18.544,11.642,34.403,42.086,42.535,41.505,65.536,41.439,38.889,25.775,81.082,57.147,51.169,77.954,31.649,25.687,21.716,17.035,32.304,54.285,52.001,38.114,31.57,21.815,24.406,16.059,46.218,42.904,50.053,43.609,31.081,23.469,16.448,17.038,36.856,30.672,32.928,42.131,46.72,33.624,28.699,25.796,48.925,37.423,31.245,35.009,41.293,18.875,16.135,12.896,21.697,65.434,75.883,36.397,41.643,43.275,74.204,16.661
32.721,39.652,68.325,40.011,43.7,28.953,38.516,12.482,25.507,25.604,57.028,84.729,41.629,24.689,22.226,11.97,39.957,49.339,44.222,44.766,40.04,35.312,19.485,18.228,33.922,26.231,38.012,37.889,65.398,45.476,25.142,19.69,89.975,46.08,67.369,40.178,33.323,37.892,28.307,16.236,34.634,27.155,36.596,72.564,26.244,29.385,22.541,17.667,54.313,36.485,44.488,70.34,43.196,23.986,45.228,29.476,31.979,36.003,34.02,34.356,30.782,30.005,26.33,15.058,42.621,58.086,45.119,54.282,34.052,24.095,20.54,29.635,62.571,38.967,41.456,43.417,29.634,41.806,24.443,14.906,48.402,31.138,46.811,26.764,100.72,25.091,23.591,19.903,55.017,33.521,36.669,31.166,27.685,30.456,23.574,17.12,39.969,40.701,38.356,43.959,33.314,22.57,17.838,12.885,35.25,41.622,43.02,40.481,65.029,43.325,38.968,24.984,80.445,57.092,51.912,76.097,31.433,28.286,23.623,18.624,32.841,52.844,56.064,37.655,31.757,22.042,23.91,15.164,45.872,44.046,49.354,43.35,31.707,25.131,16.769,16.711,36.58,29.889,32.66,41.78,46.372,33.548,29.481,25.653,48.607,37.988,31.304,36.029,40.214,20.058,15.919,14.366,21.399,65.357,75.397,35.83,42.486,41.842,75.168,17.535
32.958,39.492,68.481,39.711,43.845,29.332,39.257,13.219,25.613,25.534,56.866,84.294,40.779,24.381,22.538,11.239,40.345,48.763,44.593,44.835,40.242,35.248,20.76,17.67,35.546,25.631,37.972,37.442,64.148,47.113,25.998,19.558,90.649,46.641,68.316,40.127,33.315,38.37,27.733,16.055,34.349,27.921,35.008,72.161,26.921,29.087,22.096,17.312,54.464,35.691,44.914,69.937,43.905,24.151,43.683,29.658,32.118,34.74,34.247,32.969,32.161,30.762,26.72,15.653,43.785,58.298,46.546,55.896,34.823,24.018,20.138,30.273,62.273,37.849,41.63,42.941,29.401,41.304,24.466,15.337,49.153,31.682,45.857,27.884,100.47,24.987,22.96,20.913,53.818,34.099,36.884,31.158,27.19,31.731,23.724,17.966,40.005,41.087,38.715,43.631,34.222,22.654,17.603,14.495,35.917,41.013,44.003,39.754,64.118,45.719,39.111,23.497,80.219,57.191,52.609,73.663,31.201,30.872,24.688,20.238,33.218,51.268,59.296,37.189,31.618,23.016,23.918,14.622,45.532,45.028,48.466,42.915,31.845,26.811,17.387,15.803,36.179,29.276,32.889,42.207,46.261,33.336,30.589,25.209,48.332,38.289,31.309,36.193,39.739,20.94,15.303,14.795,20.942,65.603,74.905,35.901,42.935,40.942,76.336,18.562
32.906,38.788,69.033,39.607,43.937,30.121,39.505,14.318,25.538,25.641,56.122,83.602,39.88,24.289,22.757,10.772,40.59,48.035,44.737,44.887,40.07,35.266,21.81,17.182,37.768,25.472,38.032,36.743,62.843,49.193,26.895,19.398,91.386,47.053,69.433,39.874,33.231,38.966,26.939,15.835,33.781,28.565,33.346,71.489,27.14,28.951,22.017,16.585,54.369,35.137,45.435,69.35,44.39,24.297,42.021,29.906,32.49,33.125,34.475,31.412,33.293,32.026,26.582,16.832,44.743,58.732,48.458,57.496,35.969,23.752,19.926,30.673,61.582,36.369,41.859,42.197,29.168,40.836,24.785,16.029,49.937,32.117,45.109,29.105,99.808,24.912,22.131,21.684,52.039,35.314,37.149,31.091,26.749,33.123,24.526,18.412,39.866,41.523,39.108,42.861,35.479,22.485,18.256,16.053,36.226,40.403,45.399,39.372,62.878,48.282,39.158,21.634,80.568,57.41,53.268,71.016,30.906,33.054,24.9,21.588,33.573,49.913,61.028,36.851,31.207,24.335,24.083,14.86,45.262,45.48,47.508,42.613,31.576,28.064,18.386,14.615,35.74,29.082,33.688,43.194,46.621,32.969,31.816,24.469,48.027,38.284,31.427,35.447,40.313,21.36,14.212,14.142,20.599,66.05,74.475,36.717,42.966,40.742,77.517,19.358
32.514,37.685,69.983,39.923,44.015,31.115,39.265,15.49,25.6,25.906,54.879,82.872,39.063,24.358,22.724,10.702,40.672,47.341,44.691,44.896,39.671,35.185,22.598,16.774,40.338,25.751,38.192,35.886,61.882,50.806,27.623,19.33,92.059,47.077,70.579,39.389,33.119,39.592,26.187,15.536,32.986,29.067,31.884,70.843,27.099,29.025,22.297,15.393,53.769,34.833,45.945,68.706,44.557,24.827,40.444,30.2,32.768,31.545,34.589,30.158,33.796,33.951,25.993,18.228,45.37,59.38,50.782,58.824,37.27,23.26,20.071,30.505,60.485,34.698,42.227,41.263,28.981,40.373,25.29,16.769,50.644,32.539,44.695,30.211,98.744,25.056,21.356,22.089,49.887,36.726,37.195,31.003,26.552,34.048,25.836,18.611,39.564,41.984,39.32,41.901,36.776,22.209,19.825,17.275,36.059,39.912,47.009,39.339,61.457,50.679,38.975,19.826,81.456,57.614,53.903,68.538,30.569,34.718,24.387,22.501,34.055,49.125,61.147,36.907,30.649,25.537,24.341,15.71,45.021,45.231,46.642,42.655,31.329,28.564,19.699,13.464,35.415,29.208,34.811,44.375,47.449,32.563,32.944,23.542,47.66,38.054,31.701,33.944,41.997,21.282,13.049,12.549,20.338,66.515,74.17,38.203,42.612,41.085,78.524,19.703
31.853,36.274,71.222,40.751,44.069,32.042,38.735,16.555,25.989,26.188,53.331,82.364,38.398,24.46,22.426,11.117,40.567,46.964,44.497,44.833,39.135,34.934,23.08,16.538,42.767,26.352,38.387,35.069,61.419,51.556,28.013,19.679,92.625,46.709,71.568,38.785,33.012,40.188,25.794,15.013,32.043,29.407,30.905,70.549,27.202,29.23,22.813,13.946,52.477,34.727,46.332,68.152,44.466,25.716,39.092,30.571,32.74,30.302,34.564,29.577,33.632,36.298,25.048,19.489,45.488,60.194,53.227,59.756,38.281,22.607,20.888,29.772,59.126,33.001,42.827,40.338,28.972,39.936,25.857,17.415,51.151,33.068,44.595,31.085,97.526,25.508,20.737,22.149,47.789,37.861,36.861,30.841,26.658,34.022,27.136,18.745,39.269,42.391,39.235,41.167,37.836,21.843,22.183,17.87,35.574,39.71,48.607,39.472,60.148,52.546,38.567,18.64,82.737,57.645,54.635,66.495,30.267,35.845,23.564,23.077,34.55,49.058,60.124,37.416,30.026,26.273,24.268,16.939,44.916,44.32,45.934,43.027,31.437,28.287,21.166,13.052,35.29,29.265,35.96,45.318,48.607,32.216,33.76,22.695,47.267,37.827,32.087,32.211,44.405,20.609,12.183,10.317,20.051,66.815,74.029,40.187,42.082,41.662,79.314,19.627
31.11,34.727,72.41,41.914,44.128,32.716,37.962,17.133,26.618,26.464,51.619,82.39,37.862,24.589,21.938,11.965,40.286,47.366,44.281,44.655,38.651,34.486,23.344,16.388,44.623,27.11,38.62,34.566,61.417,51.439,28.034,20.421,93.087,46.08,72.248,38.211,32.916,40.646,25.879,14.37,30.952,29.552,30.477,70.816,27.658,29.501,23.37,12.517,50.579,34.697,46.559,67.851,44.233,27.077,38.032,30.898,32.244,29.662,34.458,29.832,33.129,38.778,24.127,20.316,45.161,61.133,55.531,60.176,38.652,21.816,22.399,28.7,57.767,31.517,43.693,39.618,29.039,39.669,26.406,17.808,51.504,33.768,44.704,31.77,96.396,26.195,20.124,21.924,46.103,38.399,36.241,30.52,27.147,32.828,28.065,18.952,39.054,42.687,38.972,41.004,38.562,21.551,24.827,17.687,34.767,39.807,49.939,39.692,59.237,53.699,37.892,18.661,84.16,57.396,55.544,65.063,29.876,36.467,22.617,23.48,34.908,49.611,58.83,38.277,29.449,26.55,23.967,17.935,44.978,42.988,45.578,43.477,32.02,27.436,22.359,13.512,35.326,29.152,36.866,45.832,49.744,32.089,34.178,22.25,46.953,37.683,32.497,30.784,47.047,19.47,12.656,8.2653,19.906,66.758,74.097,42.268,41.681,42.111,79.94,19.252
